sale_id,sale_date,amount,product
5042,2024-01-22,129.0,Doohickey
5043,2024-01-17,158.71,Widget
5044,2024-01-20,102.67,Gadget
5045,2024-01-20,165.88,Doohickey
5046,2024-01-22,276.78,Widget
5047,2024-01-16,262.18,Widget
5048,2024-01-19,142.5,Widget
5049,2024-01-19,106.11,Gadget
5050,2024-01-19,198.71,Widget
5051,2024-01-17,187.77,Doohickey
5052,2024-01-17,258.63,Widget
5053,2024-01-20,264.17,Widget
5054,2024-01-17,262.61,Thingamajig
5055,2024-01-18,105.14,Thingamajig
5056,2024-01-21,176.3,Gadget
5057,2024-01-24,208.43,Widget
5058,2024-01-22,227.29,Widget
5059,2024-01-21,256.74,Gadget
5060,2024-01-18,186.92,Doohickey
5061,2024-01-17,144.55,Gadget
5062,2024-01-21,184.45,Doohickey
5063,2024-01-19,276.94,Widget
5064,2024-01-23,180.12,Gadget
5065,2024-01-21,169.26,Doohickey
5066,2024-01-19,245.57,Gadget
5067,2024-01-24,105.76,Doohickey
5068,2024-01-18,276.88,Gadget
5069,2024-01-17,129.44,Widget
5070,2024-01-19,168.82,Gadget
5071,2024-01-16,189.86,Doohickey
5072,2024-01-20,272.01,Gadget
5073,2024-01-23,145.01,Gadget
5074,2024-01-22,123.4,Thingamajig
5075,2024-01-16,210.7,Thingamajig
5076,2024-01-16,270.95,Doohickey
5077,2024-01-22,108.62,Thingamajig
5078,2024-01-18,274.63,Doohickey
5079,2024-01-21,238.44,Doohickey
5080,2024-01-21,280.84,Thingamajig
5081,2024-01-19,173.29,Doohickey
5082,2024-01-20,109.78,Gadget
5083,2024-01-16,285.4,Gadget
5084,2024-01-18,217.7,Gadget
5085,2024-01-25,180.6,Thingamajig
5086,2024-01-23,112.17,Doohickey
5087,2024-01-23,114.78,Thingamajig
5088,2024-01-16,291.03,Doohickey
5089,2024-01-22,284.78,Thingamajig
5090,2024-01-20,119.26,Doohickey
5091,2024-01-18,204.62,Doohickey
5092,2024-01-24,292.18,Doohickey
5093,2024-01-16,102.61,Thingamajig
5094,2024-01-22,250.89,Thingamajig
5095,2024-01-24,141.87,Gadget
5096,2024-01-16,129.74,Doohickey
5097,2024-01-21,258.34,Gadget
5098,2024-01-19,128.68,Gadget
5099,2024-01-22,237.22,Doohickey
5100,2024-01-16,182.57,Gadget
5101,2024-01-19,163.88,Doohickey
5102,2024-01-17,138.28,Doohickey
5103,2024-01-23,153.84,Thingamajig
5104,2024-01-20,218.1,Doohickey
5105,2024-01-20,228.98,Gadget
5106,2024-01-25,294.95,Doohickey
5107,2024-01-19,100.91,Gadget
5108,2024-01-24,298.89,Widget
5109,2024-01-25,108.69,Gadget
5110,2024-01-19,118.41,Doohickey
5111,2024-01-20,296.94,Doohickey
5112,2024-01-17,118.22,Thingamajig
5113,2024-01-17,138.84,Doohickey
5114,2024-01-19,285.04,Gadget
5115,2024-01-23,154.58,Widget
5116,2024-01-16,276.93,Widget
5117,2024-01-17,156.95,Doohickey
5118,2024-01-22,209.07,Widget
5119,2024-01-18,126.99,Gadget
5120,2024-01-22,116.71,Thingamajig
5121,2024-01-20,237.45,Thingamajig
5122,2024-01-22,126.44,Thingamajig
5123,2024-01-18,283.49,Widget
5124,2024-01-20,273.45,Doohickey
5125,2024-01-22,250.96,Gadget
5126,2024-01-19,122.65,Thingamajig
5127,2024-01-20,232.82,Gadget
5128,2024-01-18,104.09,Widget
5129,2024-01-18,180.82,Doohickey
5130,2024-01-24,228.47,Thingamajig
5131,2024-01-22,232.84,Gadget
5132,2024-01-18,288.26,Thingamajig
5133,2024-01-16,156.22,Doohickey
5134,2024-01-16,218.44,Thingamajig
5135,2024-01-20,219.29,Gadget
5136,2024-01-25,240.31,Thingamajig
5137,2024-01-22,212.39,Gadget
5138,2024-01-16,189.19,Widget
5139,2024-01-22,183.78,Doohickey
5140,2024-01-18,287.26,Thingamajig
5141,2024-01-24,146.14,Gadget
5142,2024-01-20,110.86,Doohickey
5143,2024-01-23,285.64,Gadget
5144,2024-01-18,118.65,Gadget
5145,2024-01-20,196.92,Thingamajig
5146,2024-01-25,141.74,Widget
5147,2024-01-18,259.51,Widget
5148,2024-01-23,247.67,Doohickey
5149,2024-01-21,252.13,Doohickey
5150,2024-01-19,192.64,Doohickey
5151,2024-01-20,150.2,Thingamajig
5152,2024-01-17,237.23,Gadget
5153,2024-01-23,216.66,Widget
5154,2024-01-23,286.47,Thingamajig
5155,2024-01-18,134.63,Doohickey
5156,2024-01-21,265.74,Widget
5157,2024-01-25,114.24,Thingamajig
5158,2024-01-23,294.36,Widget
5159,2024-01-24,237.61,Doohickey
5160,2024-01-25,114.33,Thingamajig
5161,2024-01-21,196.53,Thingamajig
5162,2024-01-21,165.72,Thingamajig
5163,2024-01-16,219.27,Gadget
5164,2024-01-16,139.5,Doohickey
5165,2024-01-19,232.83,Doohickey
5166,2024-01-18,290.14,Thingamajig
5167,2024-01-18,296.61,Widget
5168,2024-01-22,252.16,Doohickey
5169,2024-01-17,271.67,Thingamajig
5170,2024-01-23,188.01,Gadget
5171,2024-01-18,293.75,Widget
5172,2024-01-20,194.99,Thingamajig
5173,2024-01-23,162.55,Widget
5174,2024-01-25,216.48,Gadget
5175,2024-01-20,138.46,Widget
5176,2024-01-25,234.87,Widget
5177,2024-01-23,119.04,Thingamajig
5178,2024-01-25,148.74,Doohickey
5179,2024-01-25,201.01,Gadget
5180,2024-01-18,238.71,Widget
5181,2024-01-20,125.36,Doohickey
5182,2024-01-20,100.48,Widget
5183,2024-01-16,241.03,Thingamajig
5184,2024-01-22,153.08,Thingamajig
5185,2024-01-19,219.87,Widget
5186,2024-01-20,262.91,Widget
5187,2024-01-23,124.98,Gadget
5188,2024-01-23,222.64,Gadget
5189,2024-01-25,138.43,Thingamajig
5190,2024-01-19,232.28,Widget
5191,2024-01-25,230.55,Widget
5192,2024-01-19,137.03,Gadget
5193,2024-01-20,284.78,Gadget
5194,2024-01-16,154.05,Widget
5195,2024-01-22,227.24,Gadget
5196,2024-01-21,262.03,Gadget
5197,2024-01-20,212.72,Gadget
5198,2024-01-17,214.13,Gadget
5199,2024-01-19,182.61,Thingamajig
5200,2024-01-23,161.45,Doohickey
5201,2024-01-21,141.73,Widget
5202,2024-01-22,218.91,Gadget
5203,2024-01-18,154.94,Widget
5204,2024-01-19,187.04,Doohickey
5205,2024-01-20,265.83,Doohickey
5206,2024-01-24,149.55,Doohickey
5207,2024-01-19,213.75,Widget
5208,2024-01-23,292.67,Gadget
5209,2024-01-19,143.96,Thingamajig
5210,2024-01-18,254.89,Gadget
5211,2024-01-21,242.87,Thingamajig
5212,2024-01-16,193.05,Thingamajig
5213,2024-01-18,104.12,Doohickey
5214,2024-01-17,293.8,Doohickey
5215,2024-01-21,223.24,Thingamajig
5216,2024-01-25,166.88,Doohickey
5217,2024-01-20,156.31,Doohickey
5218,2024-01-22,288.61,Widget
5219,2024-01-19,197.65,Thingamajig
5220,2024-01-16,126.9,Doohickey
5221,2024-01-19,213.24,Thingamajig
5222,2024-01-23,218.29,Widget
5223,2024-01-21,190.48,Gadget
5224,2024-01-23,207.93,Doohickey
5225,2024-01-21,173.77,Doohickey
5226,2024-01-21,288.91,Thingamajig
5227,2024-01-24,246.86,Doohickey
5228,2024-01-25,205.05,Thingamajig
5229,2024-01-23,273.8,Thingamajig
5230,2024-01-18,105.98,Widget
5231,2024-01-23,236.26,Widget
5232,2024-01-19,197.28,Doohickey
5233,2024-01-16,144.67,Doohickey
5234,2024-01-20,247.17,Thingamajig
5235,2024-01-25,162.64,Doohickey
5236,2024-01-16,136.46,Gadget
5237,2024-01-20,122.46,Gadget
5238,2024-01-23,289.08,Gadget
5239,2024-01-24,239.76,Gadget
5240,2024-01-21,271.42,Thingamajig
5241,2024-01-22,156.15,Gadget
5242,2024-01-18,189.29,Thingamajig
5243,2024-01-22,179.3,Widget
5244,2024-01-20,257.35,Doohickey
5245,2024-01-25,221.82,Thingamajig
5246,2024-01-22,112.63,Thingamajig
5247,2024-01-17,174.72,Gadget
5248,2024-01-24,144.48,Doohickey
5249,2024-01-16,117.61,Gadget
5250,2024-01-25,114.51,Doohickey
5251,2024-01-16,134.02,Thingamajig
5252,2024-01-25,161.09,Doohickey
5253,2024-01-25,272.9,Thingamajig
5254,2024-01-20,222.09,Widget
5255,2024-01-25,136.62,Thingamajig
5256,2024-01-23,105.58,Thingamajig
5257,2024-01-18,232.54,Gadget
5258,2024-01-25,106.92,Thingamajig
5259,2024-01-18,228.64,Thingamajig
5260,2024-01-21,228.15,Gadget
5261,2024-01-23,134.52,Thingamajig
5262,2024-01-17,150.76,Doohickey
5263,2024-01-21,293.78,Gadget
5264,2024-01-16,212.12,Widget
5265,2024-01-22,165.25,Doohickey
5266,2024-01-16,212.23,Doohickey
5267,2024-01-22,116.73,Gadget
5268,2024-01-16,182.25,Gadget
5269,2024-01-24,201.49,Widget
5270,2024-01-25,172.35,Widget
5271,2024-01-23,270.43,Doohickey
5272,2024-01-24,287.6,Thingamajig
5273,2024-01-17,139.86,Thingamajig
5274,2024-01-16,106.08,Widget
5275,2024-01-16,112.85,Widget
5276,2024-01-24,239.11,Widget
5277,2024-01-16,264.21,Thingamajig
5278,2024-01-17,191.75,Doohickey
5279,2024-01-17,153.43,Gadget
5280,2024-01-20,289.79,Widget
5281,2024-01-16,115.44,Thingamajig
5282,2024-01-19,157.68,Gadget
5283,2024-01-24,297.25,Widget
5284,2024-01-22,197.69,Widget
5285,2024-01-18,240.09,Widget
5286,2024-01-25,252.42,Widget
5287,2024-01-22,120.52,Widget
5288,2024-01-25,143.53,Doohickey
5289,2024-01-18,263.63,Gadget
5290,2024-01-21,289.64,Thingamajig
5291,2024-01-17,243.83,Thingamajig
5292,2024-01-22,290.2,Thingamajig
5293,2024-01-22,196.07,Gadget
5294,2024-01-20,132.26,Widget
5295,2024-01-19,136.99,Thingamajig
5296,2024-01-22,242.18,Thingamajig
5297,2024-01-25,169.93,Doohickey
5298,2024-01-16,161.05,Gadget
5299,2024-01-16,174.91,Thingamajig
5300,2024-01-18,136.2,Doohickey
5301,2024-01-18,127.98,Gadget
5302,2024-01-17,217.13,Widget
5303,2024-01-24,245.22,Gadget
5304,2024-01-17,267.51,Thingamajig
5305,2024-01-24,274.08,Gadget
5306,2024-01-16,265.81,Widget
5307,2024-01-25,240.5,Thingamajig
5308,2024-01-22,274.19,Thingamajig
5309,2024-01-22,277.24,Gadget
5310,2024-01-21,285.34,Doohickey
5311,2024-01-20,145.12,Thingamajig
5312,2024-01-17,222.83,Thingamajig
5313,2024-01-22,196.9,Widget
5314,2024-01-18,233.16,Thingamajig
5315,2024-01-19,222.12,Gadget
5316,2024-01-22,280.29,Thingamajig
5317,2024-01-17,209.97,Doohickey
5318,2024-01-20,253.54,Doohickey
5319,2024-01-19,132.87,Widget
5320,2024-01-17,264.48,Doohickey
5321,2024-01-20,282.3,Thingamajig
5322,2024-01-25,127.72,Gadget
5323,2024-01-16,139.89,Widget
5324,2024-01-21,154.77,Doohickey
5325,2024-01-24,212.8,Gadget
5326,2024-01-25,187.99,Doohickey
5327,2024-01-22,281.72,Thingamajig
5328,2024-01-18,182.74,Gadget
5329,2024-01-22,230.9,Widget
5330,2024-01-24,100.65,Thingamajig
5331,2024-01-24,178.92,Doohickey
5332,2024-01-25,296.12,Thingamajig
5333,2024-01-17,102.52,Thingamajig
5334,2024-01-23,161.97,Thingamajig
5335,2024-01-21,172.43,Gadget
5336,2024-01-18,245.57,Gadget
5337,2024-01-19,271.21,Doohickey
5338,2024-01-18,250.11,Gadget
5339,2024-01-18,127.04,Doohickey
5340,2024-01-20,154.75,Gadget
5341,2024-01-23,216.54,Gadget
5342,2024-01-21,167.31,Widget
5343,2024-01-24,112.85,Gadget
5344,2024-01-22,150.09,Doohickey
5345,2024-01-17,126.32,Gadget
5346,2024-01-25,209.09,Widget
5347,2024-01-17,202.43,Widget
5348,2024-01-17,245.84,Doohickey
5349,2024-01-25,148.86,Thingamajig
5350,2024-01-18,182.52,Widget
5351,2024-01-20,102.6,Widget
5352,2024-01-25,101.65,Gadget
5353,2024-01-18,167.23,Gadget
5354,2024-01-20,194.96,Gadget
5355,2024-01-23,210.05,Widget
5356,2024-01-22,262.51,Gadget
5357,2024-01-16,183.7,Widget
5358,2024-01-16,124.83,Thingamajig
5359,2024-01-24,239.26,Doohickey
5360,2024-01-25,267.3,Thingamajig
5361,2024-01-16,168.04,Gadget
5362,2024-01-17,166.41,Widget
5363,2024-01-25,223.33,Doohickey
5364,2024-01-24,193.09,Gadget
5365,2024-01-16,224.58,Thingamajig
5366,2024-01-19,170.21,Widget
5367,2024-01-22,254.07,Gadget
5368,2024-01-23,144.73,Widget
5369,2024-01-23,127.55,Gadget
5370,2024-01-20,297.48,Doohickey
5371,2024-01-23,279.91,Doohickey
5372,2024-01-20,108.64,Gadget
5373,2024-01-24,151.74,Gadget
5374,2024-01-16,209.31,Doohickey
5375,2024-01-23,260.51,Widget
5376,2024-01-21,103.96,Gadget
5377,2024-01-18,252.75,Widget
5378,2024-01-17,125.51,Gadget
5379,2024-01-25,284.72,Gadget
5380,2024-01-16,167.86,Widget
5381,2024-01-17,139.06,Widget
5382,2024-01-25,223.44,Widget
5383,2024-01-19,291.34,Thingamajig
5384,2024-01-25,199.15,Thingamajig
5385,2024-01-20,259.6,Widget
5386,2024-01-18,274.48,Widget
5387,2024-01-22,198.31,Thingamajig
5388,2024-01-22,298.18,Gadget
5389,2024-01-22,117.38,Doohickey
5390,2024-01-19,111.06,Thingamajig
5391,2024-01-23,103.06,Doohickey
5392,2024-01-16,130.42,Gadget
5393,2024-01-23,204.36,Widget
5394,2024-01-23,128.9,Gadget
5395,2024-01-22,261.2,Thingamajig
5396,2024-01-23,196.82,Thingamajig
5397,2024-01-24,242.11,Gadget
5398,2024-01-20,106.23,Thingamajig
5399,2024-01-17,259.08,Widget
5400,2024-01-16,194.71,Doohickey
5401,2024-01-25,110.49,Widget
5402,2024-01-17,284.04,Doohickey
5403,2024-01-21,176.18,Thingamajig
5404,2024-01-23,249.01,Thingamajig
5405,2024-01-22,250.62,Gadget
5406,2024-01-22,176.87,Thingamajig
5407,2024-01-18,281.04,Widget
5408,2024-01-18,272.91,Widget
5409,2024-01-21,267.95,Thingamajig
5410,2024-01-24,131.1,Thingamajig
5411,2024-01-21,288.05,Gadget
5412,2024-01-22,279.25,Doohickey
5413,2024-01-16,147.75,Gadget
5414,2024-01-20,131.54,Gadget
5415,2024-01-21,240.03,Thingamajig
5416,2024-01-23,211.56,Gadget
5417,2024-01-18,177.85,Doohickey
5418,2024-01-18,155.03,Widget
5419,2024-01-22,226.05,Thingamajig
5420,2024-01-23,231.15,Gadget
5421,2024-01-19,167.96,Gadget
5422,2024-01-25,123.04,Gadget
5423,2024-01-21,278.49,Gadget
5424,2024-01-23,118.13,Doohickey
5425,2024-01-25,147.39,Thingamajig
5426,2024-01-24,290.08,Thingamajig
5427,2024-01-21,156.61,Gadget
5428,2024-01-19,230.65,Thingamajig
5429,2024-01-24,211.15,Thingamajig
5430,2024-01-18,176.95,Doohickey
5431,2024-01-23,193.68,Gadget
5432,2024-01-19,171.26,Thingamajig
5433,2024-01-19,115.61,Thingamajig
5434,2024-01-22,185.82,Widget
5435,2024-01-23,121.77,Widget
5436,2024-01-24,218.97,Widget
5437,2024-01-24,239.2,Widget
5438,2024-01-24,213.2,Doohickey
5439,2024-01-24,120.96,Doohickey
5440,2024-01-21,153.44,Gadget
5441,2024-01-19,129.83,Doohickey
5442,2024-01-25,286.36,Widget
5443,2024-01-22,207.95,Thingamajig
5444,2024-01-25,152.59,Widget
5445,2024-01-21,249.98,Thingamajig
5446,2024-01-17,267.23,Thingamajig
5447,2024-01-21,276.7,Thingamajig
5448,2024-01-17,125.3,Thingamajig
5449,2024-01-17,183.74,Doohickey
5450,2024-01-22,111.74,Doohickey
5451,2024-01-25,219.88,Widget
5452,2024-01-17,290.07,Thingamajig
5453,2024-01-25,235.21,Doohickey
5454,2024-01-21,279.09,Doohickey
5455,2024-01-20,238.08,Widget
5456,2024-01-16,239.6,Widget
5457,2024-01-17,253.9,Widget
5458,2024-01-25,225.44,Gadget
5459,2024-01-18,264.98,Gadget
5460,2024-01-22,259.9,Gadget
5461,2024-01-18,281.09,Gadget
5462,2024-01-17,151.41,Thingamajig
5463,2024-01-19,160.36,Gadget
5464,2024-01-19,232.92,Doohickey
5465,2024-01-16,166.67,Widget
5466,2024-01-24,183.68,Thingamajig
5467,2024-01-18,168.48,Gadget
5468,2024-01-24,190.51,Thingamajig
5469,2024-01-25,210.98,Gadget
5470,2024-01-22,215.28,Thingamajig
5471,2024-01-17,284.71,Doohickey
5472,2024-01-21,195.33,Thingamajig
5473,2024-01-23,116.29,Thingamajig
5474,2024-01-22,274.68,Gadget
5475,2024-01-24,157.55,Thingamajig
5476,2024-01-22,287.97,Gadget
5477,2024-01-20,167.02,Thingamajig
5478,2024-01-20,229.62,Doohickey
5479,2024-01-19,204.55,Gadget
5480,2024-01-22,147.75,Thingamajig
5481,2024-01-19,260.47,Widget
5482,2024-01-20,214.31,Gadget
5483,2024-01-24,225.64,Gadget
5484,2024-01-18,183.92,Widget
5485,2024-01-18,164.02,Widget
5486,2024-01-18,165.8,Gadget
5487,2024-01-18,195.09,Thingamajig
5488,2024-01-23,150.16,Thingamajig
5489,2024-01-19,230.09,Doohickey
5490,2024-01-22,155.0,Doohickey
5491,2024-01-21,138.34,Gadget
5492,2024-01-24,126.37,Gadget
5493,2024-01-19,167.87,Thingamajig
5494,2024-01-17,287.41,Doohickey
5495,2024-01-19,242.66,Gadget
5496,2024-01-24,254.36,Widget
5497,2024-01-17,270.41,Gadget
5498,2024-01-24,295.94,Doohickey
5499,2024-01-25,257.24,Widget
5500,2024-01-24,266.1,Gadget
5501,2024-01-24,133.25,Gadget
5502,2024-01-16,272.95,Gadget
5503,2024-01-18,222.07,Widget
5504,2024-01-20,103.58,Widget
5505,2024-01-20,261.42,Gadget
5506,2024-01-21,225.92,Thingamajig
5507,2024-01-16,133.26,Thingamajig
5508,2024-01-22,233.63,Thingamajig
5509,2024-01-23,168.61,Gadget
5510,2024-01-16,140.46,Doohickey
5511,2024-01-25,295.81,Doohickey
5512,2024-01-16,216.24,Gadget
5513,2024-01-24,284.8,Widget
5514,2024-01-16,219.74,Gadget
5515,2024-01-18,280.29,Thingamajig
5516,2024-01-18,150.04,Widget
5517,2024-01-20,283.26,Gadget
5518,2024-01-23,109.86,Widget
5519,2024-01-25,294.95,Doohickey
5520,2024-01-20,281.97,Widget
5521,2024-01-16,133.33,Widget
5522,2024-01-23,214.88,Gadget
5523,2024-01-25,244.5,Thingamajig
5524,2024-01-24,297.37,Widget
5525,2024-01-16,133.85,Doohickey
5526,2024-01-16,163.37,Doohickey
5527,2024-01-19,230.97,Doohickey
5528,2024-01-16,291.63,Doohickey
5529,2024-01-19,144.6,Gadget
5530,2024-01-21,291.89,Widget
5531,2024-01-20,244.15,Doohickey
5532,2024-01-21,290.49,Gadget
5533,2024-01-16,249.33,Gadget
5534,2024-01-21,218.7,Doohickey
5535,2024-01-25,228.43,Widget
5536,2024-01-22,230.12,Doohickey
5537,2024-01-17,185.6,Widget
5538,2024-01-18,237.4,Thingamajig
5539,2024-01-25,291.29,Doohickey
5540,2024-01-25,175.3,Widget
5541,2024-01-17,217.15,Doohickey
5542,2024-01-25,230.63,Gadget
5543,2024-01-20,109.93,Doohickey
5544,2024-01-22,297.34,Doohickey
5545,2024-01-16,177.8,Doohickey
5546,2024-01-25,245.65,Gadget
5547,2024-01-19,278.66,Doohickey
5548,2024-01-23,238.36,Doohickey
5549,2024-01-22,287.23,Doohickey
5550,2024-01-25,151.32,Gadget
5551,2024-01-16,209.74,Thingamajig
5552,2024-01-20,175.47,Gadget
5553,2024-01-23,125.26,Gadget
5554,2024-01-16,140.21,Widget
5555,2024-01-20,203.13,Thingamajig
5556,2024-01-20,158.37,Gadget
5557,2024-01-23,244.15,Doohickey
5558,2024-01-18,192.3,Thingamajig
5559,2024-01-25,136.39,Widget
5560,2024-01-20,249.47,Thingamajig
5561,2024-01-16,117.71,Widget
5562,2024-01-19,128.45,Widget
5563,2024-01-16,157.33,Gadget
5564,2024-01-17,157.76,Gadget
5565,2024-01-21,257.27,Thingamajig
5566,2024-01-24,273.36,Doohickey
5567,2024-01-18,143.45,Thingamajig
5568,2024-01-17,233.49,Thingamajig
5569,2024-01-16,288.02,Doohickey
5570,2024-01-24,134.74,Thingamajig
5571,2024-01-16,234.01,Widget
5572,2024-01-18,204.0,Doohickey
5573,2024-01-24,105.26,Thingamajig
5574,2024-01-17,239.85,Widget
5575,2024-01-21,270.15,Gadget
5576,2024-01-19,119.33,Thingamajig
5577,2024-01-21,198.79,Gadget
5578,2024-01-22,241.65,Thingamajig
5579,2024-01-24,197.63,Doohickey
5580,2024-01-23,203.95,Gadget
5581,2024-01-17,170.85,Doohickey
5582,2024-01-20,292.09,Thingamajig
5583,2024-01-17,182.59,Thingamajig
5584,2024-01-18,102.82,Gadget
5585,2024-01-20,190.44,Doohickey
5586,2024-01-24,145.89,Widget
5587,2024-01-23,248.94,Widget
5588,2024-01-25,270.75,Thingamajig
5589,2024-01-19,100.84,Widget
5590,2024-01-16,114.72,Doohickey
5591,2024-01-23,107.44,Gadget
5592,2024-01-17,283.7,Gadget
5593,2024-01-25,257.67,Thingamajig
5594,2024-01-17,285.69,Widget
5595,2024-01-23,234.29,Doohickey
5596,2024-01-20,121.78,Thingamajig
5597,2024-01-22,111.92,Thingamajig
5598,2024-01-21,166.98,Widget
5599,2024-01-24,113.11,Widget
5600,2024-01-19,105.12,Widget
5601,2024-01-25,148.1,Doohickey
5602,2024-01-19,219.05,Doohickey
5603,2024-01-17,155.18,Gadget
5604,2024-01-22,102.59,Widget
5605,2024-01-21,149.31,Thingamajig
5606,2024-01-24,135.07,Gadget
5607,2024-01-23,208.91,Widget
5608,2024-01-16,288.94,Gadget
5609,2024-01-19,299.09,Doohickey
5610,2024-01-16,137.11,Doohickey
5611,2024-01-19,153.36,Thingamajig
5612,2024-01-22,208.21,Doohickey
5613,2024-01-25,208.46,Gadget
5614,2024-01-20,261.25,Gadget
5615,2024-01-19,103.68,Doohickey
5616,2024-01-19,200.16,Gadget
5617,2024-01-25,151.62,Thingamajig
5618,2024-01-21,235.72,Thingamajig
5619,2024-01-25,108.66,Thingamajig
5620,2024-01-20,165.12,Gadget
5621,2024-01-23,193.04,Doohickey
5622,2024-01-20,132.1,Thingamajig
5623,2024-01-19,196.62,Gadget
5624,2024-01-21,215.59,Gadget
5625,2024-01-20,211.9,Gadget
5626,2024-01-17,116.81,Gadget
5627,2024-01-20,103.07,Gadget
5628,2024-01-17,125.31,Gadget
5629,2024-01-16,297.65,Widget
5630,2024-01-20,266.81,Thingamajig
5631,2024-01-19,177.01,Widget
5632,2024-01-21,159.31,Thingamajig
5633,2024-01-23,130.13,Doohickey
5634,2024-01-19,259.43,Gadget
5635,2024-01-23,257.4,Doohickey
5636,2024-01-25,268.08,Thingamajig
5637,2024-01-16,240.59,Thingamajig
5638,2024-01-21,241.01,Doohickey
5639,2024-01-25,294.05,Doohickey
5640,2024-01-22,281.23,Gadget
5641,2024-01-16,107.61,Thingamajig
5642,2024-01-21,139.03,Thingamajig
5643,2024-01-25,105.9,Thingamajig
5644,2024-01-23,148.11,Thingamajig
5645,2024-01-21,220.3,Doohickey
5646,2024-01-20,206.9,Gadget
5647,2024-01-16,194.57,Thingamajig
5648,2024-01-23,189.14,Doohickey
5649,2024-01-19,141.53,Doohickey
5650,2024-01-25,115.26,Widget
5651,2024-01-20,217.81,Doohickey
5652,2024-01-20,285.64,Gadget
5653,2024-01-22,247.19,Thingamajig
5654,2024-01-18,238.89,Widget
5655,2024-01-23,254.74,Widget
5656,2024-01-19,109.48,Gadget
5657,2024-01-23,215.59,Gadget
5658,2024-01-25,169.18,Widget
5659,2024-01-19,271.41,Thingamajig
5660,2024-01-23,148.68,Doohickey
5661,2024-01-22,234.02,Gadget
5662,2024-01-16,105.61,Thingamajig
5663,2024-01-17,129.76,Doohickey
5664,2024-01-24,155.93,Thingamajig
5665,2024-01-18,105.92,Gadget
5666,2024-01-17,179.92,Gadget
5667,2024-01-19,198.44,Doohickey
5668,2024-01-23,118.96,Doohickey
5669,2024-01-21,254.26,Gadget
5670,2024-01-19,126.21,Gadget
5671,2024-01-17,149.43,Gadget
5672,2024-01-20,101.96,Thingamajig
5673,2024-01-23,264.46,Widget
5674,2024-01-23,140.96,Doohickey
5675,2024-01-22,239.73,Widget
5676,2024-01-16,263.49,Widget
5677,2024-01-18,125.33,Thingamajig
5678,2024-01-20,279.31,Doohickey
5679,2024-01-22,100.59,Doohickey
5680,2024-01-25,187.55,Thingamajig
5681,2024-01-24,156.65,Widget
5682,2024-01-24,288.39,Thingamajig
5683,2024-01-17,230.82,Gadget
5684,2024-01-16,261.71,Gadget
5685,2024-01-18,179.9,Widget
5686,2024-01-22,107.05,Doohickey
5687,2024-01-24,180.91,Doohickey
5688,2024-01-22,279.62,Widget
5689,2024-01-25,130.1,Doohickey
5690,2024-01-18,177.3,Thingamajig
5691,2024-01-25,183.68,Gadget
5692,2024-01-16,166.7,Doohickey
5693,2024-01-25,248.72,Doohickey
5694,2024-01-17,162.97,Doohickey
5695,2024-01-22,191.38,Thingamajig
5696,2024-01-25,195.56,Thingamajig
5697,2024-01-18,152.08,Doohickey
5698,2024-01-25,282.58,Doohickey
5699,2024-01-23,138.39,Widget
5700,2024-01-21,268.9,Thingamajig
5701,2024-01-24,165.76,Doohickey
5702,2024-01-22,286.55,Widget
5703,2024-01-25,142.42,Gadget
5704,2024-01-23,110.91,Widget
5705,2024-01-18,256.94,Widget
5706,2024-01-19,229.52,Doohickey
5707,2024-01-17,166.39,Widget
5708,2024-01-18,286.26,Doohickey
5709,2024-01-20,229.89,Gadget
5710,2024-01-16,138.24,Widget
5711,2024-01-16,191.84,Doohickey
5712,2024-01-22,236.43,Gadget
5713,2024-01-22,287.38,Thingamajig
5714,2024-01-16,207.93,Widget
5715,2024-01-25,275.84,Thingamajig
5716,2024-01-25,262.86,Thingamajig
5717,2024-01-25,189.58,Thingamajig
5718,2024-01-24,208.2,Gadget
5719,2024-01-18,296.57,Thingamajig
5720,2024-01-20,174.78,Thingamajig
5721,2024-01-18,153.79,Doohickey
5722,2024-01-22,188.83,Thingamajig
5723,2024-01-17,173.64,Thingamajig
5724,2024-01-23,168.74,Gadget
5725,2024-01-19,248.65,Thingamajig
5726,2024-01-17,220.2,Thingamajig
5727,2024-01-19,265.4,Doohickey
5728,2024-01-24,278.56,Gadget
5729,2024-01-22,135.1,Widget
5730,2024-01-25,177.14,Doohickey
5731,2024-01-22,141.5,Thingamajig
5732,2024-01-17,144.26,Doohickey
5733,2024-01-19,173.19,Doohickey
5734,2024-01-24,159.66,Widget
5735,2024-01-23,107.14,Widget
5736,2024-01-25,203.16,Thingamajig
5737,2024-01-18,194.34,Gadget
5738,2024-01-17,143.9,Widget
5739,2024-01-20,191.96,Gadget
5740,2024-01-23,298.93,Thingamajig
5741,2024-01-25,276.31,Doohickey
5742,2024-01-22,244.55,Thingamajig
5743,2024-01-21,136.0,Gadget
5744,2024-01-23,184.75,Gadget
5745,2024-01-20,207.48,Thingamajig
5746,2024-01-20,263.91,Gadget
5747,2024-01-16,235.69,Doohickey
5748,2024-01-22,100.78,Doohickey
5749,2024-01-19,131.78,Doohickey
5750,2024-01-23,202.54,Doohickey
5751,2024-01-24,179.92,Widget
5752,2024-01-25,194.74,Thingamajig
5753,2024-01-17,195.28,Gadget
5754,2024-01-16,153.28,Thingamajig
5755,2024-01-20,220.96,Doohickey
