sale_id,sale_date,amount,product
752,2024-01-22,259.17,Thingamajig
753,2024-01-25,257.61,Thingamajig
754,2024-01-21,157.77,Widget
755,2024-01-24,273.5,Gadget
756,2024-01-25,106.15,Thingamajig
757,2024-01-23,240.47,Thingamajig
758,2024-01-23,196.89,Doohickey
759,2024-01-19,117.49,Gadget
760,2024-01-19,124.81,Widget
761,2024-01-19,252.87,Doohickey
762,2024-01-18,220.11,Widget
763,2024-01-25,260.0,Doohickey
764,2024-01-16,168.85,Thingamajig
765,2024-01-25,135.19,Gadget
766,2024-01-25,151.69,Gadget
767,2024-01-19,251.97,Doohickey
768,2024-01-18,283.95,Doohickey
769,2024-01-22,226.69,Thingamajig
770,2024-01-18,271.95,Gadget
771,2024-01-20,153.52,Doohickey
772,2024-01-22,263.34,Gadget
773,2024-01-19,260.54,Gadget
774,2024-01-18,152.21,Doohickey
775,2024-01-25,154.69,Thingamajig
776,2024-01-16,265.23,Widget
777,2024-01-18,123.28,Gadget
778,2024-01-19,295.72,Widget
779,2024-01-20,107.77,Gadget
780,2024-01-17,212.37,Doohickey
781,2024-01-18,155.27,Doohickey
782,2024-01-23,277.27,Gadget
783,2024-01-20,182.57,Widget
784,2024-01-23,113.74,Doohickey
785,2024-01-17,167.26,Doohickey
786,2024-01-22,212.61,Widget
787,2024-01-17,227.95,Widget
788,2024-01-22,159.23,Thingamajig
789,2024-01-18,229.75,Thingamajig
790,2024-01-25,299.41,Doohickey
791,2024-01-20,252.92,Doohickey
792,2024-01-21,222.26,Gadget
793,2024-01-20,225.87,Widget
794,2024-01-22,194.26,Widget
795,2024-01-20,166.99,Widget
796,2024-01-21,161.53,Widget
797,2024-01-23,153.86,Gadget
798,2024-01-18,223.15,Thingamajig
799,2024-01-17,156.91,Gadget
800,2024-01-23,261.31,Doohickey
801,2024-01-19,231.29,Doohickey
802,2024-01-21,180.52,Doohickey
803,2024-01-22,115.66,Gadget
804,2024-01-16,191.09,Widget
805,2024-01-22,205.67,Thingamajig
806,2024-01-18,288.88,Gadget
807,2024-01-24,106.38,Widget
808,2024-01-18,226.25,Widget
809,2024-01-22,121.36,Doohickey
810,2024-01-19,218.3,Thingamajig
811,2024-01-21,104.48,Thingamajig
812,2024-01-25,274.33,Widget
813,2024-01-22,227.09,Widget
814,2024-01-23,278.67,Doohickey
815,2024-01-18,232.65,Doohickey
816,2024-01-21,131.39,Thingamajig
817,2024-01-18,184.17,Thingamajig
818,2024-01-23,102.7,Thingamajig
819,2024-01-24,208.81,Gadget
820,2024-01-20,203.63,Doohickey
821,2024-01-22,150.72,Doohickey
822,2024-01-22,127.13,Gadget
823,2024-01-25,191.32,Gadget
824,2024-01-19,212.45,Doohickey
825,2024-01-23,220.62,Thingamajig
826,2024-01-19,192.89,Widget
827,2024-01-24,234.8,Thingamajig
828,2024-01-25,156.84,Thingamajig
829,2024-01-20,274.4,Widget
830,2024-01-21,133.02,Thingamajig
831,2024-01-18,230.12,Widget
832,2024-01-19,238.6,Widget
833,2024-01-19,126.91,Gadget
834,2024-01-17,206.92,Doohickey
835,2024-01-21,238.25,Gadget
836,2024-01-20,278.65,Widget
837,2024-01-21,227.02,Doohickey
838,2024-01-19,217.35,Doohickey
839,2024-01-21,213.83,Thingamajig
840,2024-01-19,116.2,Gadget
841,2024-01-23,157.71,Widget
842,2024-01-16,286.84,Doohickey
843,2024-01-25,128.74,Widget
844,2024-01-20,176.8,Doohickey
845,2024-01-16,186.13,Gadget
846,2024-01-17,105.12,Thingamajig
847,2024-01-18,213.35,Gadget
848,2024-01-16,193.38,Widget
849,2024-01-16,220.2,Gadget
850,2024-01-24,262.23,Thingamajig
851,2024-01-17,156.15,Widget
852,2024-01-21,218.85,Widget
853,2024-01-16,270.62,Thingamajig
854,2024-01-19,251.34,Doohickey
855,2024-01-17,271.92,Doohickey
856,2024-01-17,210.35,Doohickey
857,2024-01-24,189.01,Doohickey
858,2024-01-21,249.02,Thingamajig
859,2024-01-22,268.7,Gadget
860,2024-01-17,143.5,Thingamajig
861,2024-01-23,227.48,Gadget
862,2024-01-25,264.59,Doohickey
863,2024-01-24,151.0,Gadget
864,2024-01-20,299.28,Gadget
865,2024-01-17,232.82,Thingamajig
866,2024-01-22,127.64,Doohickey
867,2024-01-22,187.28,Gadget
868,2024-01-16,260.08,Widget
869,2024-01-20,259.77,Doohickey
870,2024-01-25,120.02,Gadget
871,2024-01-21,286.54,Widget
872,2024-01-19,211.6,Widget
873,2024-01-21,169.34,Thingamajig
874,2024-01-18,184.11,Widget
875,2024-01-20,235.87,Gadget
876,2024-01-21,108.3,Doohickey
877,2024-01-22,160.12,Gadget
878,2024-01-19,235.87,Doohickey
879,2024-01-23,219.78,Gadget
880,2024-01-24,169.37,Doohickey
881,2024-01-17,176.52,Gadget
882,2024-01-18,110.29,Gadget
883,2024-01-17,278.12,Doohickey
884,2024-01-21,106.68,Widget
885,2024-01-25,252.75,Gadget
886,2024-01-16,174.62,Gadget
887,2024-01-24,147.77,Widget
888,2024-01-21,225.49,Thingamajig
889,2024-01-18,233.24,Thingamajig
890,2024-01-22,231.47,Thingamajig
891,2024-01-19,295.25,Doohickey
892,2024-01-22,205.87,Doohickey
893,2024-01-16,145.52,Widget
894,2024-01-17,108.55,Thingamajig
895,2024-01-18,231.97,Doohickey
896,2024-01-24,214.2,Widget
897,2024-01-24,117.83,Doohickey
898,2024-01-21,209.26,Gadget
899,2024-01-25,235.78,Doohickey
900,2024-01-19,129.39,Widget
901,2024-01-20,109.5,Doohickey
902,2024-01-23,258.75,Widget
903,2024-01-24,232.53,Widget
904,2024-01-16,139.71,Doohickey
905,2024-01-20,288.96,Gadget
906,2024-01-17,269.58,Doohickey
907,2024-01-19,165.0,Widget
908,2024-01-20,178.92,Doohickey
909,2024-01-18,112.63,Thingamajig
910,2024-01-24,226.74,Doohickey
911,2024-01-16,151.93,Thingamajig
912,2024-01-19,261.46,Widget
913,2024-01-23,121.72,Doohickey
914,2024-01-16,119.7,Doohickey
915,2024-01-18,172.66,Gadget
916,2024-01-22,277.79,Widget
917,2024-01-16,274.41,Thingamajig
918,2024-01-18,221.36,Thingamajig
919,2024-01-21,291.26,Widget
920,2024-01-18,167.03,Gadget
921,2024-01-16,180.16,Thingamajig
922,2024-01-25,182.97,Thingamajig
923,2024-01-21,104.0,Doohickey
924,2024-01-18,212.06,Doohickey
925,2024-01-25,247.46,Doohickey
926,2024-01-16,173.49,Thingamajig
927,2024-01-16,168.4,Gadget
928,2024-01-23,126.91,Doohickey
929,2024-01-21,148.13,Doohickey
930,2024-01-21,163.62,Doohickey
931,2024-01-17,275.59,Thingamajig
932,2024-01-25,102.03,Widget
933,2024-01-19,195.09,Widget
934,2024-01-18,148.02,Doohickey
935,2024-01-19,224.8,Widget
936,2024-01-23,168.1,Gadget
937,2024-01-21,140.15,Gadget
938,2024-01-17,295.56,Widget
939,2024-01-17,231.3,Gadget
940,2024-01-16,280.56,Doohickey
941,2024-01-21,133.03,Gadget
942,2024-01-21,199.94,Widget
943,2024-01-22,239.91,Doohickey
944,2024-01-22,228.97,Thingamajig
945,2024-01-22,280.68,Thingamajig
946,2024-01-21,276.84,Gadget
947,2024-01-16,116.38,Doohickey
948,2024-01-21,204.33,Doohickey
949,2024-01-25,198.42,Thingamajig
950,2024-01-22,206.26,Gadget
951,2024-01-24,215.72,Doohickey
952,2024-01-23,151.94,Gadget
953,2024-01-16,141.78,Widget
954,2024-01-23,232.84,Thingamajig
955,2024-01-16,114.06,Widget
956,2024-01-22,143.19,Thingamajig
957,2024-01-23,124.8,Gadget
958,2024-01-16,202.35,Doohickey
959,2024-01-20,158.16,Doohickey
960,2024-01-23,123.11,Thingamajig
961,2024-01-17,280.38,Gadget
962,2024-01-17,184.65,Gadget
963,2024-01-17,199.98,Gadget
964,2024-01-16,105.6,Doohickey
965,2024-01-20,274.18,Gadget
966,2024-01-25,212.12,Widget
967,2024-01-21,176.46,Gadget
968,2024-01-24,238.91,Doohickey
969,2024-01-18,162.23,Widget
970,2024-01-20,254.58,Doohickey
971,2024-01-24,290.24,Gadget
972,2024-01-17,228.31,Thingamajig
973,2024-01-22,151.82,Doohickey
974,2024-01-23,241.88,Gadget
975,2024-01-24,210.25,Gadget
976,2024-01-19,158.51,Thingamajig
977,2024-01-25,180.12,Gadget
978,2024-01-23,209.38,Thingamajig
979,2024-01-19,220.41,Widget
980,2024-01-16,152.28,Gadget
981,2024-01-24,196.96,Thingamajig
982,2024-01-21,237.74,Doohickey
983,2024-01-19,272.96,Widget
984,2024-01-18,123.89,Gadget
985,2024-01-23,291.81,Gadget
986,2024-01-24,229.23,Gadget
987,2024-01-20,270.39,Thingamajig
988,2024-01-25,121.28,Widget
989,2024-01-22,259.92,Doohickey
990,2024-01-22,203.28,Doohickey
991,2024-01-20,167.07,Thingamajig
992,2024-01-19,224.06,Widget
993,2024-01-25,277.36,Thingamajig
994,2024-01-20,162.61,Widget
995,2024-01-24,258.8,Thingamajig
996,2024-01-21,159.9,Doohickey
997,2024-01-21,125.04,Thingamajig
998,2024-01-25,210.27,Doohickey
999,2024-01-17,123.51,Doohickey
